mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__max_iter,param_classifier__penalty,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8310267925262451,0.04622090349743304,0.03368639945983887,0.006554618865888468,0.01,500,l2,lbfgs,"{'classifier__C': 0.01, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.8950422189725931,0.8949478748997595,0.893060993443087,0.8910746296820454,0.8923483347485612,0.8932948103492093,0.001527465083621914,23
1.2111567974090576,0.10429265277474084,0.031427001953125,0.010218076974742446,0.01,500,l2,saga,"{'classifier__C': 0.01, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.895278079154677,0.8949007028633426,0.8931553375159206,0.8909802811585998,0.8922539862251155,0.8933136773835312,0.0016106072767422001,19
0.9791325569152832,0.08091941463443274,0.030825281143188478,0.0048802710173751354,0.01,500,l2,sag,"{'classifier__C': 0.01, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.895278079154677,0.8949007028633426,0.8931553375159206,0.8909802811585998,0.8922539862251155,0.8933136773835312,0.0016106072767422001,19
0.7915603637695312,0.0656459698184899,0.03396396636962891,0.006559111907035638,0.01,1000,l2,lbfgs,"{'classifier__C': 0.01, 'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.8950422189725931,0.8949478748997595,0.893060993443087,0.8910746296820454,0.8923483347485612,0.8932948103492093,0.001527465083621914,23
1.146388006210327,0.12409280741829652,0.02829298973083496,0.0057344358922505065,0.01,1000,l2,saga,"{'classifier__C': 0.01, 'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.895278079154677,0.8949007028633426,0.8931553375159206,0.8909802811585998,0.8922539862251155,0.8933136773835312,0.0016106072767422001,19
0.9957673072814941,0.08996128200812022,0.02664971351623535,0.003909324503246362,0.01,1000,l2,sag,"{'classifier__C': 0.01, 'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.895278079154677,0.8949007028633426,0.8931553375159206,0.8909802811585998,0.8922539862251155,0.8933136773835312,0.0016106072767422001,19
1.3318253040313721,0.024199765089330482,0.028505516052246094,0.006249550449705107,0.1,500,l2,lbfgs,"{'classifier__C': 0.1, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.896080003773763,0.8956554554460116,0.893815746025756,0.89215963770167,0.8933389942447401,0.8942099674383881,0.0014631697325537655,17
4.734232234954834,0.08024110711240354,0.030102968215942383,0.004710716225554871,0.1,500,l2,saga,"{'classifier__C': 0.1, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.896080003773763,0.8958441435916789,0.893815746025756,0.8923483347485612,0.8935748655533541,0.8943326187386227,0.0014224480367833294,13
1.709552240371704,0.08802207684959923,0.03700366020202637,0.008502798817218825,0.1,500,l2,sag,"{'classifier__C': 0.1, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.896080003773763,0.8958441435916789,0.893815746025756,0.8923483347485612,0.8935748655533541,0.8943326187386227,0.0014224480367833294,13
1.2435672760009766,0.10014438684202198,0.032213592529296876,0.0073454652063770585,0.1,1000,l2,lbfgs,"{'classifier__C': 0.1, 'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.896080003773763,0.8956554554460116,0.893815746025756,0.89215963770167,0.8933389942447401,0.8942099674383881,0.0014631697325537655,17
4.798425769805908,0.051398257225734136,0.04226021766662598,0.010738199843484099,0.1,1000,l2,saga,"{'classifier__C': 0.1, 'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.896080003773763,0.8958441435916789,0.893815746025756,0.8923483347485612,0.8935748655533541,0.8943326187386227,0.0014224480367833294,13
1.6741997241973876,0.09130407607264845,0.026551485061645508,0.003227157474209526,0.1,1000,l2,sag,"{'classifier__C': 0.1, 'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.896080003773763,0.8958441435916789,0.893815746025756,0.8923483347485612,0.8935748655533541,0.8943326187386227,0.0014224480367833294,13
0.9149991035461426,0.10185261247431734,0.037201213836669925,0.006921097587149139,1.0,500,l2,lbfgs,"{'classifier__C': 1, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.8964573800650975,0.8959384876645125,0.8940044341714232,0.892631380318898,0.8941409566940277,0.8946345277827916,0.001391138523447567,1
20.701135396957397,0.21687171777431474,0.04063005447387695,0.005623637051039774,1.0,500,l2,saga,"{'classifier__C': 1, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.8965045521015143,0.8956554554460116,0.89405160620784,0.8925370317954524,0.8941881309557506,0.8945873553013138,0.001375988018678825,3
10.50410795211792,0.34853999497126886,0.035956192016601565,0.0017165848901756575,1.0,500,l2,sag,"{'classifier__C': 1, 'classifier__max_iter': 500, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.8965045521015143,0.8956554554460116,0.89405160620784,0.8925370317954524,0.8941881309557506,0.8945873553013138,0.001375988018678825,3
